inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,school_id_clean,date_clean,has_electricity_clean,has_drinking_water_clean,has_functional_toilet_clean,has_boundary_wall_clean,has_playground_clean,infrastructure_deficit_index
INSP00367,2025/09/07,SCH-0321,False,False,True,False,Not Available,Udyati Garde,,SCH0321,2025-09-07,False,False,True,False,,0.42857142857142855
INSP01867,15.07.2025,S0459,1,False,Yes,True,True,Osha Chaudhary,Needs repair,SCH0459,,True,False,True,True,True,0.14285714285714285
INSP00030,08-Jan-2026,0484,Y,True,haan,haan,,Panini Choudhary,Needs repair,SCH0484,,True,True,True,True,,0.0
INSP02632,18.02.2026,SCH-0051,True,Nahi,True,Nahi hai,0,Upma Bir,Toilets locked,SCH0051,,True,False,True,,False,0.2857142857142857
INSP00023,2025/07/26,SCH0082,True,True,1,Working,True,,Needs repair,SCH0082,2025-07-26,True,True,True,True,True,0.0
INSP02507,2025-04-19,S0501,True,True,haan,0,True,Abeer Pingle,Average,SCH0501,,True,True,True,False,True,0.14285714285714285
INSP01134,01/07/2025,sch0284,Working,True,True,False,1,,No remarks,SCH0284,,True,True,True,False,True,0.14285714285714285
INSP01035,27/02/2026,S0442,1,True,haan,False,H,Nirja Cherian,Average,SCH0442,,True,True,True,False,,0.14285714285714285
INSP00421,07-07-2025,sch_0273,,Y,haan,H,False,Om Shah,Good condition,SCH0273,,,True,True,,False,0.14285714285714285
INSP01538,11/03/2026,sch0496,H,Hai,False,False,No,Lucky Prabhu,Good condition,SCH0496,,,True,False,False,False,0.42857142857142855
INSP00461,10.12.2025,sch0399,No,True,No,False,True,Bhanumati Balasubramanian,No remarks,SCH0399,,False,True,False,False,True,0.42857142857142855
INSP00044,09-28-2025,SCH0456,Yes,True,H,N,False,Girindra Chana,Needs repair,SCH0456,,True,True,,False,False,0.2857142857142857
INSP00088,23-Nov-2025,SCH0282,False,Nahi,True,,Yes,Yuvraj Bhargava,Good condition,SCH0282,,False,False,True,,True,0.2857142857142857
INSP00930,10.12.2025,SCH0012,True,True,Nahi,Y,True,Watika Subramaniam,No remarks,SCH0012,,True,True,False,True,True,0.14285714285714285
INSP01125,2026/01/18,SCH-0530,True,True,Yes,Yes,Yes,Gauri Chaudry,,SCH0530,2026-01-18,True,True,True,True,True,0.0
INSP01772,04-11-2025,SCH0231,True,False,1,True,Y,Indira Wali,Toilets locked,SCH0231,,True,False,True,True,True,0.14285714285714285
INSP01018,2026-01-07,SCH-0531,Haan,haan,Hai,True,True,Udant Kumer,Needs repair,SCH0531,,True,True,True,True,True,0.0
INSP00283,28/02/2026,sch0486,True,True,False,False,,Abhiram Singh,,SCH0486,,True,True,False,False,,0.2857142857142857
INSP00694,2025-05-14,SCH0341,True,True,True,True,False,Maya Saraf,Average,SCH0341,,True,True,True,True,False,0.14285714285714285
INSP01942,2026-02-12,sch0137,True,1,Y,Working,N,Reyansh Kata,Average,SCH0137,,True,True,True,True,False,0.14285714285714285
INSP02910,09/06/2025,sch_0070,Haan,Hai,No,True,True,Krisha Tailor,Toilets locked,SCH0070,,True,True,False,True,True,0.14285714285714285
INSP02990,2026/03/08,sch_0521,Available,Hai,Not Available,True,Nahi hai,Upma Soman,Needs repair,SCH0521,2026-03-08,,True,,True,,0.0
INSP02112,28-Sep-2025,sch_0265,False,1,Y,Hai,True,Jhalak Vig,Toilets locked,SCH0265,,False,True,True,True,True,0.14285714285714285
INSP00534,2025-12-24,SCH-0219,True,H,True,Yes,Broken,Aadi Mukhopadhyay,Toilets locked,SCH0219,,True,,True,True,False,0.14285714285714285
INSP01179,2025/06/19,S0336,Y,haan,Hai,,Under Repair,Ekantika Char,,SCH0336,2025-06-19,True,True,True,,,0.0
INSP02581,11/01/2026,SCH0014,True,True,H,Nahi hai,Y,David Dyal,,SCH0014,,True,True,,,True,0.0
INSP00790,02.05.2025,SCH0457,,True,True,True,Kharab,,Average,SCH0457,,,True,True,True,False,0.14285714285714285
INSP02482,2025-07-03,sch_0513,True,True,Available,1,True,Leena Mohan,Toilets locked,SCH0513,,True,True,,True,True,0.0
INSP02516,24-Oct-2025,S0293,Yes,Functional,1,Nahi,,Samaksh Thakkar,,SCH0293,,True,True,True,False,,0.14285714285714285
INSP02228,2025/07/28,SCH0210,Yes,True,True,1,na,Dominic Salvi,Average,SCH0210,2025-07-28,True,True,True,True,,0.0
INSP00875,18/06/2025,S0146,1,True,Yes,Available,na,Diya Suresh,,SCH0146,,True,True,True,,,0.0
INSP00766,20-Feb-2026,0268,H,True,True,Haan,Available,Ayush Bakshi,Needs repair,SCH0268,,,True,True,True,,0.0
INSP01042,21/02/2026,SCH0330,True,True,True,False,Haan,Gautami Ganguly,Good condition,SCH0330,,True,True,True,False,True,0.14285714285714285
INSP00791,2025-07-28,SCH0466,False,Available,True,Kharab,,Ishanvi Khatri,No remarks,SCH0466,,False,,True,False,,0.2857142857142857
INSP02816,27-Sep-2025,S0503,True,True,Haan,Y,H,Warda Chander,No remarks,SCH0503,,True,True,True,True,,0.0
INSP01566,14/06/2025,0298,True,Y,True,True,N,Sathvik Mallick,Good condition,SCH0298,,True,True,True,True,False,0.14285714285714285
INSP02311,2026/02/27,SCH-0090,True,Available,Hai,True,Under Repair,Abhimanyu Srinivasan,,SCH0090,2026-02-27,True,,True,True,,0.0
INSP02190,2025/11/17,SCH0600,Y,H,Yes,False,0,Sanya Gokhale,Average,SCH0600,2025-11-17,True,,True,False,False,0.2857142857142857
INSP02305,2025-07-07,SCH0151,True,Yes,False,False,No,Nitara Devi,Good condition,SCH0151,,True,True,False,False,False,0.42857142857142855
INSP02989,04-20-2025,sch_0380,False,True,1,True,Nahi,Advika Mitra,,SCH0380,,False,True,True,True,False,0.2857142857142857
INSP00222,13.10.2025,SCH0015,True,1,True,,1,Warjas Goda,,SCH0015,,True,True,True,,True,0.0
INSP00544,06-Aug-2025,SCH0233,Hai,True,haan,True,False,Amara Tiwari,,SCH0233,,True,True,True,True,False,0.14285714285714285
INSP01424,01/08/2025,SCH-0354,False,na,Y,True,False,Nikita Sampath,,SCH0354,,False,,True,True,False,0.2857142857142857
INSP02259,2025-06-29,SCH0136,H,True,True,True,False,Vedant Prashad,Needs repair,SCH0136,,,True,True,True,False,0.14285714285714285
INSP00706,10-02-2025,S0307,True,Hai,1,na,,Vincent Singh,Average,SCH0307,,True,True,True,,,0.0
INSP02466,2025/09/10,0421,True,True,True,False,False,Arya Pal,Needs repair,SCH0421,2025-09-10,True,True,True,False,False,0.2857142857142857
INSP01007,2025/08/20,SCH0410,True,Y,True,,0,Darsh Lala,,SCH0410,2025-08-20,True,True,True,,False,0.14285714285714285
INSP01794,2025-12-08,sch0208,True,True,True,False,Y,Ekani Rajagopal,Average,SCH0208,,True,True,True,False,True,0.14285714285714285
INSP02782,2025-10-05,SCH0592,True,na,haan,Haan,True,Anmol Palla,Needs repair,SCH0592,,True,,True,True,True,0.0
INSP02930,2026/02/27,sch0288,Yes,,True,Broken,True,Peter Lala,Needs repair,SCH0288,2026-02-27,True,,True,False,True,0.14285714285714285
INSP00979,04-08-2025,SCH0488,True,Working,1,Nahi hai,False,Shaurya Krishnan,Needs repair,SCH0488,,True,True,True,,False,0.14285714285714285
INSP01905,22.09.2025,sch0562,True,True,True,False,na,Ganga Bahri,Needs repair,SCH0562,,True,True,True,False,,0.14285714285714285
INSP01799,25/04/2025,SCH0421,1,True,Hai,Under Repair,True,Warda Kade,No remarks,SCH0421,,True,True,True,,True,0.0
INSP00273,08-09-2025,SCH0413,haan,No,True,No,Functional,Eiravati Gara,,SCH0413,,True,False,True,False,True,0.2857142857142857
INSP00522,24/12/2025,S0509,1,True,Yes,Nahi,True,Jason Swamy,Needs repair,SCH0509,,True,True,True,False,True,0.14285714285714285
INSP00523,15/10/2025,SCH0419,True,haan,Nahi,Yes,False,Gagan Acharya,Good condition,SCH0419,,True,True,False,True,False,0.2857142857142857
INSP00437,18/03/2026,S0438,True,,True,True,True,Jagat Sawhney,Good condition,SCH0438,,True,,True,True,True,0.0
INSP01069,30/08/2025,SCH0439,True,1,True,H,True,Qadim Barad,Needs repair,SCH0439,,True,True,True,,True,0.0
INSP02068,01-Jul-2025,SCH0378,Yes,True,H,False,True,Tanay Vala,,SCH0378,,True,True,,False,True,0.14285714285714285
INSP00351,19.08.2025,SCH-0141,False,True,Working,1,,Rachit Das,,SCH0141,,False,True,True,True,,0.14285714285714285
INSP02248,18-Dec-2025,SCH0306,True,1,False,False,False,Yatan Sandal,Good condition,SCH0306,,True,True,False,False,False,0.42857142857142855
INSP01850,24/07/2025,sch0161,True,False,True,Nahi,False,Nisha Datta,Needs repair,SCH0161,,True,False,True,False,False,0.42857142857142855
INSP02439,2025-10-31,SCH-0212,True,True,True,No,True,Chakradhar Kohli,Good condition,SCH0212,,True,True,True,False,True,0.14285714285714285
INSP00652,08-May-2025,SCH0276,H,True,True,Working,True,,,SCH0276,,,True,True,True,True,0.0
INSP01808,09-19-2025,SCH0007,Haan,Yes,haan,Kharab,True,Mugdha Jayaraman,Toilets locked,SCH0007,,True,True,True,False,True,0.14285714285714285
INSP02726,03.02.2026,SCH0314,False,H,0,Available,True,Warhi Shetty,Needs repair,SCH0314,,False,,False,,True,0.2857142857142857
INSP02528,10-27-2025,SCH0096,False,1,Yes,True,True,Urvi Chaudhry,,SCH0096,,False,True,True,True,True,0.14285714285714285
INSP01346,29/08/2025,SCH-0341,True,True,Nahi hai,True,False,Samar Keer,Toilets locked,SCH0341,,True,True,,True,False,0.14285714285714285
INSP01079,11.05.2025,sch_0420,N,H,Hai,H,0,Rishi Mani,No remarks,SCH0420,,False,,True,,False,0.2857142857142857
INSP02745,21.01.2026,sch_0436,True,True,1,False,False,Janya Jayaraman,Toilets locked,SCH0436,,True,True,True,False,False,0.2857142857142857
INSP00169,2025/11/04,sch0373,Yes,Available,True,True,False,Samuel Barad,Good condition,SCH0373,2025-11-04,True,,True,True,False,0.14285714285714285
INSP02636,01.02.2026,0209,True,True,True,haan,Y,Fariq Samra,No remarks,SCH0209,,True,True,True,True,True,0.0
INSP02604,14.04.2025,SCH-0411,True,True,Functional,Yes,Yes,Anay Karan,,SCH0411,,True,True,True,True,True,0.0
INSP02924,07-18-2025,SCH0042,False,True,haan,True,False,Manthan Bali,Good condition,SCH0042,,False,True,True,True,False,0.2857142857142857
INSP02070,07-27-2025,S0344,True,Haan,Hai,No,Yes,Reyansh Narayanan,Average,SCH0344,,True,True,True,False,True,0.14285714285714285
INSP02324,2025-08-13,SCH0493,True,na,Nahi hai,False,Y,Ati Wagle,Average,SCH0493,,True,,,False,True,0.14285714285714285
INSP01934,25-May-2025,sch_0404,False,True,Nahi hai,Yes,True,Wahab Chaudhry,Average,SCH0404,,False,True,,True,True,0.14285714285714285
INSP01638,21/01/2026,sch0392,False,No,Haan,Yes,False,Keya Jain,Good condition,SCH0392,,False,False,True,True,False,0.42857142857142855
INSP01838,08-30-2025,SCH0579,True,H,1,False,Y,Peter Varkey,Average,SCH0579,,True,,True,False,True,0.14285714285714285
INSP01376,2025-07-23,SCH0513,True,True,True,1,Y,Tejas Patla,Good condition,SCH0513,,True,True,True,True,True,0.0
INSP02354,2025/09/25,SCH0484,False,True,True,False,Broken,Charles Patla,No remarks,SCH0484,2025-09-25,False,True,True,False,False,0.42857142857142855
INSP00220,2025-06-23,sch0228,Y,1,,Functional,False,Ayush Chada,No remarks,SCH0228,,True,True,,True,False,0.14285714285714285
INSP00368,06/04/2025,SCH0445,Haan,True,True,True,False,,Toilets locked,SCH0445,,True,True,True,True,False,0.14285714285714285
INSP02804,04.08.2025,SCH0220,,True,1,Haan,True,Pushti Wagle,,SCH0220,,,True,True,True,True,0.0
INSP00950,28.12.2025,S0446,True,haan,True,True,False,Varenya Ramaswamy,,SCH0446,,True,True,True,True,False,0.14285714285714285
INSP02399,27.01.2026,S0077,True,,Haan,False,na,Anamika Parekh,No remarks,SCH0077,,True,,True,False,,0.14285714285714285
INSP02253,2026-02-13,SCH0533,False,True,1,Hai,Nahi hai,,Needs repair,SCH0533,,False,True,True,True,,0.14285714285714285
INSP01457,17.10.2025,SCH-0334,0,True,na,Yes,False,Yauvani Gade,,SCH0334,,False,True,,True,False,0.2857142857142857
INSP00352,27.04.2025,SCH-0196,1,True,Haan,True,False,Charita Kant,Needs repair,SCH0196,,True,True,True,True,False,0.14285714285714285
INSP01098,29-Jan-2026,SCH-0340,Nahi hai,True,,,No,Theodore Chaudhari,,SCH0340,,,True,,,False,0.14285714285714285
INSP01264,2025/06/25,SCH0083,haan,True,True,False,False,,,SCH0083,2025-06-25,True,True,True,False,False,0.2857142857142857
INSP02239,06-19-2025,sch0190,Nahi hai,Yes,Yes,True,Hai,Yatan Iyengar,Needs repair,SCH0190,,,True,True,True,True,0.0
INSP00491,29.06.2025,SCH0218,,True,Yes,False,Y,Zashil Narang,,SCH0218,,,True,True,False,True,0.14285714285714285
INSP02827,16/10/2025,SCH0196,Y,1,False,True,Nahi hai,Mekhala Wadhwa,Good condition,SCH0196,,True,True,False,True,,0.14285714285714285
INSP02494,09.03.2026,SCH-0516,Haan,True,Functional,N,Y,Nathaniel Das,Toilets locked,SCH0516,,True,True,True,False,True,0.14285714285714285
INSP00499,2025/04/24,sch0447,False,Y,Working,True,Not Available,Qabil Varty,No remarks,SCH0447,2025-04-24,False,True,True,True,,0.14285714285714285
INSP02789,01/09/2025,SCH0100,True,True,Haan,Y,na,Alka Prabhu,,SCH0100,,True,True,True,True,,0.0
INSP00211,09/02/2026,sch_0164,haan,True,No,N,False,Ekapad Kulkarni,Needs repair,SCH0164,,True,True,False,False,False,0.42857142857142855
INSP00898,03/07/2025,sch0006,False,False,False,True,True,Warda Basak,Needs repair,SCH0006,,False,False,False,True,True,0.42857142857142855
INSP01205,2026/02/12,SCH0352,Functional,Haan,True,haan,Not Available,Wakeeta Dar,No remarks,SCH0352,2026-02-12,True,True,True,True,,0.0
INSP00651,31.12.2025,SCH0206,True,Yes,N,True,Nahi hai,Henry Om,Needs repair,SCH0206,,True,True,False,True,,0.14285714285714285
INSP00228,03-23-2026,SCH0168,Hai,True,Haan,True,True,,,SCH0168,,True,True,True,True,True,0.0
INSP00366,02-20-2026,sch0238,Y,Available,Y,True,Nahi hai,Ira Bhagat,,SCH0238,,True,,True,True,,0.0
INSP02223,2025-06-10,SCH0369,0,True,0,True,False,,,SCH0369,,False,True,False,True,False,0.42857142857142855
INSP00277,2026/02/17,SCH-0318,True,Hai,True,True,True,Robert Tandon,Good condition,SCH0318,2026-02-17,True,True,True,True,True,0.0
INSP02099,14/05/2025,0073,True,True,True,True,na,Janaki Kulkarni,Average,SCH0073,,True,True,True,True,,0.0
INSP01114,19-Nov-2025,sch_0431,Y,False,H,N,1,Mitesh Bains,Toilets locked,SCH0431,,True,False,,False,True,0.2857142857142857
INSP00737,12-Jan-2026,SCH0465,haan,haan,True,True,Yes,Siddharth Kakar,No remarks,SCH0465,,True,True,True,True,True,0.0
INSP02575,01-07-2026,sch0335,True,Hai,Available,No,False,Laksh Nayak,Average,SCH0335,,True,True,,False,False,0.2857142857142857
INSP01994,08-12-2025,sch_0017,na,True,Yes,N,Nahi hai,,No remarks,SCH0017,,,True,True,False,,0.14285714285714285
INSP00408,09.06.2025,S0411,na,True,True,False,1,Eesha Khalsa,Needs repair,SCH0411,,,True,True,False,True,0.14285714285714285
INSP02417,03/04/2025,SCH0482,True,No,Y,Y,Functional,Devansh Sathe,Needs repair,SCH0482,,True,False,True,True,True,0.14285714285714285
INSP02506,2025-05-01,SCH0521,True,Y,Available,1,No,Xalak Dixit,Average,SCH0521,,True,True,,True,False,0.14285714285714285
INSP02458,2026/01/17,sch0411,True,Y,na,,N,Alexander Varughese,Average,SCH0411,2026-01-17,True,True,,,False,0.14285714285714285
INSP02247,2025-06-03,sch0378,,Yes,False,Nahi,False,Jackson Sinha,No remarks,SCH0378,,,True,False,False,False,0.42857142857142855
INSP01666,2025-12-27,S0199,True,True,False,False,Nahi hai,Diya Saini,,SCH0199,,True,True,False,False,,0.2857142857142857
INSP02531,2025/07/06,SCH0580,True,Available,1,H,False,Azad Sengupta,No remarks,SCH0580,2025-07-06,True,,True,,False,0.14285714285714285
INSP01771,2025-08-11,SCH0085,Haan,Not Available,,True,N,Azaan Ramanathan,Toilets locked,SCH0085,,True,,,True,False,0.14285714285714285
INSP00008,2025/06/04,SCH0059,True,True,True,haan,False,Falak Karpe,Good condition,SCH0059,2025-06-04,True,True,True,True,False,0.14285714285714285
INSP01492,12/12/2025,sch_0268,False,False,Haan,1,,,,SCH0268,,False,False,True,True,,0.2857142857142857
INSP01533,30/05/2025,SCH0032,Y,True,haan,Y,False,Charles Sagar,Average,SCH0032,,True,True,True,True,False,0.14285714285714285
INSP01801,26-Sep-2025,0417,haan,True,1,True,False,Barkha Upadhyay,Needs repair,SCH0417,,True,True,True,True,False,0.14285714285714285
INSP00416,22/07/2025,SCH0024,Under Repair,True,True,True,No,Jason Kannan,Needs repair,SCH0024,,,True,True,True,False,0.14285714285714285
INSP01607,21/01/2026,SCH0064,True,,True,Yes,Haan,Jasmit Kurian,Average,SCH0064,,True,,True,True,True,0.0
INSP00840,30-Aug-2025,sch0226,Haan,Haan,True,,Hai,Omisha Dua,Toilets locked,SCH0226,,True,True,True,,True,0.0
INSP01763,07-02-2025,0420,True,True,No,False,True,,Good condition,SCH0420,,True,True,False,False,True,0.2857142857142857
INSP00865,01-11-2026,S0583,False,True,Kharab,N,True,Atharv Dara,Average,SCH0583,,False,True,False,False,True,0.42857142857142855
INSP00200,2025-11-26,0193,True,Yes,True,Y,No,Oviya Keer,Average,SCH0193,,True,True,True,True,False,0.14285714285714285
INSP01117,2025/09/23,SCH0413,Y,Working,True,Nahi hai,N,Varsha Mohanty,,SCH0413,2025-09-23,True,True,True,,False,0.14285714285714285
INSP00284,24/04/2025,SCH-0493,False,True,False,N,Working,Bhavani Tak,,SCH0493,,False,True,False,False,True,0.42857142857142855
INSP00232,10/01/2026,SCH-0433,True,True,Nahi hai,True,False,Jairaj D’Alia,Average,SCH0433,,True,True,,True,False,0.14285714285714285
INSP02992,2026/03/22,SCH0015,False,True,True,False,False,Megha Keer,No remarks,SCH0015,2026-03-22,False,True,True,False,False,0.42857142857142855
INSP01081,2025/04/10,SCH-0226,haan,True,H,True,na,Vritti Bhalla,Toilets locked,SCH0226,2025-04-10,True,True,,True,,0.0
INSP00097,11-07-2025,sch_0429,True,Hai,True,True,Hai,Abhiram Kapadia,Average,SCH0429,,True,True,True,True,True,0.0
INSP01508,2025/07/29,SCH-0310,Yes,H,Functional,Nahi,Yes,Vidhi Butala,Good condition,SCH0310,2025-07-29,True,,True,False,True,0.14285714285714285
INSP02760,10/09/2025,SCH0170,Working,True,True,True,True,Anmol Venkataraman,No remarks,SCH0170,,True,True,True,True,True,0.0
INSP01813,2025/12/14,SCH0532,haan,True,True,False,True,Hemani Lad,,SCH0532,2025-12-14,True,True,True,False,True,0.14285714285714285
INSP02936,08-14-2025,SCH0151,Functional,Yes,True,False,False,Ojas Gola,Toilets locked,SCH0151,,True,True,True,False,False,0.2857142857142857
INSP01201,06-Dec-2025,SCH0297,Hai,False,Hai,False,0,Samar Bhatt,,SCH0297,,True,False,True,False,False,0.42857142857142855
INSP02587,2025/04/24,sch0338,True,True,False,True,True,David Shanker,No remarks,SCH0338,2025-04-24,True,True,False,True,True,0.14285714285714285
INSP01412,05-Aug-2025,SCH0596,Nahi,Working,Functional,na,na,Sai Bhasin,Average,SCH0596,,False,True,True,,,0.14285714285714285
INSP02720,12.03.2026,sch0294,Haan,True,True,H,Haan,Janani Keer,Average,SCH0294,,True,True,True,,True,0.0
INSP02556,2025/11/17,SCH-0524,True,Y,Functional,No,True,Jagat Kade,No remarks,SCH0524,2025-11-17,True,True,True,False,True,0.14285714285714285
INSP01890,09-21-2025,SCH-0312,True,Hai,Hai,False,Kharab,Samaksh Kant,No remarks,SCH0312,,True,True,True,False,False,0.2857142857142857
INSP00105,28-Jul-2025,SCH0086,,Yes,True,Working,1,Maya Tella,,SCH0086,,,True,True,True,True,0.0
INSP02350,2025-09-29,SCH0094,haan,True,haan,1,H,,Needs repair,SCH0094,,True,True,True,True,,0.0
INSP01928,19-Jul-2025,SCH-0096,Available,True,Y,True,True,Sai Karan,No remarks,SCH0096,,,True,True,True,True,0.0
INSP02715,2025-05-10,SCH0239,0,True,1,Yes,Y,Anvi Gara,Needs repair,SCH0239,,False,True,True,True,True,0.14285714285714285
INSP01124,31-Jan-2026,SCH0364,Under Repair,H,False,Available,Working,Gavin Mall,,SCH0364,,,,False,,True,0.14285714285714285
INSP02009,11/12/2025,SCH0146,True,Functional,H,haan,True,Vrinda Ratta,,SCH0146,,True,True,,True,True,0.0
INSP00806,2025-12-28,sch_0231,False,True,True,Nahi hai,False,,Good condition,SCH0231,,False,True,True,,False,0.2857142857142857
INSP02409,15.03.2026,SCH0182,True,True,Haan,True,Nahi,Riya Dewan,No remarks,SCH0182,,True,True,True,True,False,0.14285714285714285
INSP02582,2026/03/23,sch_0500,True,True,True,False,,Maya Mammen,No remarks,SCH0500,2026-03-23,True,True,True,False,,0.14285714285714285
INSP00745,2025/09/20,sch_0264,Available,haan,True,True,Haan,Ijaya Ramesh,No remarks,SCH0264,2025-09-20,,True,True,True,True,0.0
INSP00227,2025-12-07,0420,Y,Working,Y,False,True,Bhavika Gandhi,Needs repair,SCH0420,,True,True,True,False,True,0.14285714285714285
INSP01222,2025/11/10,SCH-0556,False,Hai,False,True,False,,No remarks,SCH0556,2025-11-10,False,True,False,True,False,0.42857142857142855
INSP01293,2025-11-20,sch_0385,True,True,True,Haan,False,Wyatt Doctor,Toilets locked,SCH0385,,True,True,True,True,False,0.14285714285714285
INSP02421,11-20-2025,sch_0110,N,H,False,True,N,Yash Sagar,Needs repair,SCH0110,,False,,False,True,False,0.42857142857142855
INSP00323,02/10/2025,SCH0316,True,True,True,False,na,Raksha Jain,Good condition,SCH0316,,True,True,True,False,,0.14285714285714285
INSP02092,30/03/2026,SCH-0466,Y,Hai,H,False,False,Maanav Gour,Needs repair,SCH0466,,True,True,,False,False,0.2857142857142857
INSP01030,11/03/2026,SCH0547,True,True,Hai,Kharab,False,Vedhika Saha,Average,SCH0547,,True,True,True,False,False,0.2857142857142857
